Transaction ID,Date,Day of Week,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud
#2926 510,14-Oct-20,Wednesday,15,Visa,CVC,£312,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,27.9,Metro,0
#3287 013,13-Oct-20,Tuesday,21,MasterCard,CVC,£35,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,58.3,Barclays,0
#3605 487,13-Oct-20,Tuesday,3,Visa,PIN,£11,ATM,Food,India,India,United Kingdom,F,45.4,Barclays,1
#3468 409,14-Oct-20,Wednesday,8,Visa,PIN,£348,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,45.6,Barclays,0
#3603 021,14-Oct-20,Wednesday,21,MasterCard,PIN,£357,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,36.7,Barclays,0
#3432 876,13-Oct-20,Tuesday,7,MasterCard,Tap,£16,POS,Electronics,India,India,India,M,54,Barclays,0
#2641 082,14-Oct-20,Wednesday,15,Visa,CVC,£161,Online,Subscription,Russia,Russia,Russia,F,58.1,Barlcays,0
#2698 538,14-Oct-20,Wednesday,19,Visa,PIN,£127,ATM,Restaurant,United Kingdom,India,United Kingdom,M,41.3,Halifax,0
#3076 719,13-Oct-20,Tuesday,15,Visa,PIN,£246,POS,Fashion,Russia,Russia,Russia,F,36.8,HSBC,0
#3271 938,13-Oct-20,Tuesday,10,Visa,Tap,£28,POS,Electronics,USA,USA,United Kingdom,M,47.7,Lloyds,1
#3082 339,14-Oct-20,Wednesday,15,Visa,PIN,£390,ATM,Gaming,China,China,China,F,60.8,Monzo,0
#2839 092,14-Oct-20,Wednesday,9,MasterCard,PIN,£328,ATM,Entertainment,United Kingdom,China,United Kingdom,M,33.2,Barclays,0
#2821 258,14-Oct-20,Wednesday,23,MasterCard,Tap,£15,POS,Fashion,United Kingdom,India,United Kingdom,F,48,Barclays,0
#2664 130,13-Oct-20,Tuesday,23,MasterCard,CVC,£368,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,42.4,Barlcays,0
#3027 753,13-Oct-20,Tuesday,19,MasterCard,PIN,£16,ATM,Electronics,United Kingdom,Russia,United Kingdom,M,44.3,Lloyds,1
#3188 129,13-Oct-20,Tuesday,21,Visa,CVC,£382,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,33.8,RBS,0
#3004 002,14-Oct-20,Wednesday,12,MasterCard,PIN,£316,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,38.6,Barclays,0
#3246 411,13-Oct-20,Tuesday,7,Visa,PIN,£304,ATM,Restaurant,USA,USA,United Kingdom,M,54.7,Barclays,0
#3572 020,13-Oct-20,Tuesday,23,MasterCard,CVC,£160,Online,Products,Russia,Russia,United Kingdom,M,47.6,Metro,0
#3138 730,13-Oct-20,Tuesday,14,MasterCard,CVC,£144,Online,Gaming,Russia,Russia,Russia,F,45.2,Monzo,0
#2605 211,14-Oct-20,Wednesday,11,MasterCard,PIN,£33,POS,Gaming,United Kingdom,China,United Kingdom,F,41,Metro,0
#3352 074,13-Oct-20,Tuesday,18,Visa,CVC,£9,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,61.2,Halifax,0
#3283 012,13-Oct-20,Tuesday,8,MasterCard,PIN,£169,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,35.8,Barlcays,0
#2851 194,13-Oct-20,Tuesday,23,MasterCard,PIN,£304,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,51.9,Lloyds,0
#2817 915,13-Oct-20,Tuesday,23,MasterCard,CVC,£19,Online,Fashion,United Kingdom,China,United Kingdom,F,53.9,HSBC,0
#3529 186,14-Oct-20,Wednesday,12,Visa,PIN,£365,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,26.7,Barlcays,0
#3548 953,13-Oct-20,Tuesday,9,MasterCard,CVC,£275,Online,Entertainment,China,China,China,F,51.2,HSBC,0
#2757 101,14-Oct-20,Wednesday,8,Visa,PIN,£7,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,27.4,Halifax,0
#3352 546,14-Oct-20,Wednesday,15,MasterCard,CVC,£5,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,40.4,Monzo,0
#3009 585,14-Oct-20,Wednesday,12,MasterCard,PIN,£8,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,50,Metro,0
#3670 877,14-Oct-20,Wednesday,20,Visa,PIN,£248,ATM,Products,United Kingdom,India,United Kingdom,F,31.1,Barclays,0
#3276 362,13-Oct-20,Tuesday,22,MasterCard,CVC,£14,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,53.9,Barclays,0
#2880 604,14-Oct-20,Wednesday,20,MasterCard,PIN,£98,ATM,Electronics,United Kingdom,USA,United Kingdom,F,46.3,Metro,0
#2863 437,14-Oct-20,Wednesday,12,Visa,PIN,£22,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,48.3,HSBC,0
#3101 663,13-Oct-20,Tuesday,16,Visa,CVC,£10,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,35,Metro,0
#2802 393,13-Oct-20,Tuesday,8,Visa,CVC,£20,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,64.1,Barclays,0
#3136 274,14-Oct-20,Wednesday,21,Visa,PIN,£240,ATM,Restaurant,India,India,India,M,46.1,Barclays,0
#2741 834,13-Oct-20,Tuesday,15,MasterCard,CVC,£147,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,40.6,Barclays,0
#3149 397,14-Oct-20,Wednesday,21,Visa,Tap,£9,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,42.7,Barlcays,0
#3095 165,14-Oct-20,Wednesday,22,MasterCard,PIN,£128,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,44.4,Barclays,0
#3074 821,13-Oct-20,Tuesday,9,MasterCard,CVC,£12,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,55.6,Lloyds,0
#3001 899,14-Oct-20,Wednesday,17,MasterCard,Tap,£26,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,42.1,Halifax,0
#2591 163,14-Oct-20,Wednesday,12,Visa,PIN,£48,POS,Electronics,India,India,India,F,49.6,RBS,0
#3312 632,13-Oct-20,Tuesday,7,Visa,CVC,£5,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,27.6,Halifax,0
#3202 499,14-Oct-20,Wednesday,15,Visa,PIN,£8,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,38.8,Halifax,0
#3155 998,13-Oct-20,Tuesday,7,Visa,CVC,£14,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,20.1,Halifax,0
#3290 610,14-Oct-20,Wednesday,21,MasterCard,CVC,£26,Online,Food,United Kingdom,China,United Kingdom,M,42,Halifax,0
#2867 404,13-Oct-20,Tuesday,23,Visa,PIN,£289,ATM,Fashion,China,China,United Kingdom,M,29.8,Lloyds,0
#2830 720,13-Oct-20,Tuesday,11,MasterCard,Tap,£28,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,31.3,RBS,0
#3470 366,13-Oct-20,Tuesday,11,MasterCard,PIN,£56,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,53.4,HSBC,0
#2600 635,13-Oct-20,Tuesday,4,Visa,PIN,£208,POS,Children,China,China,United Kingdom,M,51.2,Monzo,1
#2867 721,13-Oct-20,Tuesday,20,Visa,PIN,£328,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,49.3,Barclays,0
#3525 000,13-Oct-20,Tuesday,10,Visa,PIN,£18,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,43.3,Barclays,0
#3631 087,14-Oct-20,Wednesday,1,Visa,PIN,£10,ATM,Fashion,China,China,United Kingdom,M,42.9,HSBC,1
#3283 373,13-Oct-20,Tuesday,7,Visa,PIN,£281,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,53,Halifax,0
#3227 859,13-Oct-20,Tuesday,8,MasterCard,CVC,£15,Online,Services,Russia,Russia,Russia,F,56.2,Lloyds,0
#3281 642,14-Oct-20,Wednesday,19,MasterCard,PIN,£348,ATM,Restaurant,United Kingdom,Russia,United Kingdom,M,49.4,HSBC,0
#3667 377,13-Oct-20,Tuesday,19,MasterCard,CVC,£309,Online,Restaurant,United Kingdom,Russia,United Kingdom,F,52.2,Metro,0
#3273 837,13-Oct-20,Tuesday,22,Visa,CVC,£73,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,44.8,Barclays,0
#2819 257,13-Oct-20,Tuesday,14,Visa,PIN,£191,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,50.5,Barclays,0
#3084 239,14-Oct-20,Wednesday,18,Visa,CVC,£271,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,56.6,HSBC,0
#2808 188,13-Oct-20,Tuesday,14,Visa,PIN,£363,ATM,Electronics,United Kingdom,China,United Kingdom,F,41.9,RBS,0
#3198 145,14-Oct-20,Wednesday,7,MasterCard,CVC,£210,Online,Food,Russia,Russia,United Kingdom,F,32.5,Lloyds,0
#3474 282,13-Oct-20,Tuesday,16,MasterCard,CVC,£13,Online,Subscription,United Kingdom,USA,United Kingdom,F,52.5,Lloyds,0
#3628 085,13-Oct-20,Tuesday,21,MasterCard,CVC,£25,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,44.6,Barclays,0
#3576 920,14-Oct-20,Wednesday,18,MasterCard,PIN,£343,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,33.9,Lloyds,0
#2596 736,14-Oct-20,Wednesday,20,Visa,PIN,£13,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,50.9,Barlcays,0
#2629 151,14-Oct-20,Wednesday,19,Visa,CVC,£322,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,60.6,Barclays,0
#2994 705,13-Oct-20,Tuesday,9,Visa,PIN,£22,POS,Products,United Kingdom,China,United Kingdom,M,40.1,Barclays,0
#2963 517,13-Oct-20,Tuesday,7,Visa,PIN,£336,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,36.8,Metro,0
#3515 441,13-Oct-20,Tuesday,14,MasterCard,CVC,£198,Online,Products,Russia,Russia,United Kingdom,M,49,Barlcays,1
#2548 203,13-Oct-20,Tuesday,0,Visa,Tap,£23,POS,Entertainment,India,India,United Kingdom,F,60.5,Barclays,1
#3595 228,14-Oct-20,Wednesday,18,Visa,CVC,£22,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,42.8,Barclays,0
#3174 814,13-Oct-20,Tuesday,6,Visa,PIN,£9,ATM,Fashion,United Kingdom,USA,United Kingdom,M,51.8,Barclays,1
#2931 066,14-Oct-20,Wednesday,18,MasterCard,PIN,£146,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,M,40.2,Monzo,0
#2705 498,14-Oct-20,Wednesday,14,MasterCard,CVC,£326,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,44.1,Halifax,0
#2609 900,14-Oct-20,Wednesday,17,Visa,PIN,£18,ATM,Gaming,United Kingdom,China,United Kingdom,F,29.2,Barlcays,0
#3338 650,13-Oct-20,Tuesday,8,MasterCard,PIN,£143,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,49.2,Metro,0
#2811 766,13-Oct-20,Tuesday,8,Visa,PIN,£26,ATM,Subscription,United Kingdom,China,United Kingdom,F,46.6,Barclays,0
#2664 069,13-Oct-20,Tuesday,9,MasterCard,PIN,£6,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,46.2,RBS,0
#2644 840,13-Oct-20,Tuesday,15,MasterCard,PIN,£20,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,49.7,Barlcays,0
#3608 664,13-Oct-20,Tuesday,8,MasterCard,PIN,£101,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,42.3,Halifax,0
#3133 029,14-Oct-20,Wednesday,18,Visa,Tap,£29,POS,Children,United Kingdom,Russia,United Kingdom,F,36.3,Monzo,0
#2906 001,13-Oct-20,Tuesday,16,MasterCard,PIN,£23,ATM,Entertainment,India,India,United Kingdom,M,45.2,RBS,0
#2640 574,14-Oct-20,Wednesday,23,MasterCard,CVC,£334,Online,Products,United Kingdom,USA,United Kingdom,M,60.1,Barclays,0
#3041 243,14-Oct-20,Wednesday,3,Visa,Tap,£18,POS,Food,China,China,United Kingdom,F,59.3,Halifax,1
#3405 453,13-Oct-20,Tuesday,17,MasterCard,Tap,£20,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,46.2,Barclays,0
#3192 416,13-Oct-20,Tuesday,14,MasterCard,CVC,£222,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,44,HSBC,0
#2807 069,13-Oct-20,Tuesday,10,MasterCard,Tap,£28,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,51.7,Monzo,0
#3384 479,14-Oct-20,Wednesday,22,MasterCard,Tap,£20,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,41.7,RBS,0
#2593 390,13-Oct-20,Tuesday,17,Visa,CVC,£210,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,35.3,Barclays,0
#3271 613,13-Oct-20,Tuesday,16,Visa,PIN,£103,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,58.1,HSBC,0
#3597 447,14-Oct-20,Wednesday,22,Visa,PIN,£20,ATM,Electronics,Russia,Russia,Russia,F,37.7,Halifax,0
#3384 795,14-Oct-20,Wednesday,16,Visa,PIN,£326,ATM,Children,USA,USA,United Kingdom,F,49.5,HSBC,0
#2617 553,13-Oct-20,Tuesday,7,Visa,CVC,£28,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,21,Halifax,0
#3509 524,13-Oct-20,Tuesday,22,Visa,Tap,£20,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,48.2,RBS,0
#3038 920,14-Oct-20,Wednesday,23,MasterCard,PIN,£287,POS,Gaming,India,India,India,F,46.5,Monzo,0
#2582 687,14-Oct-20,Wednesday,18,MasterCard,PIN,£271,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,50.7,Halifax,0
#3114 970,14-Oct-20,Wednesday,7,MasterCard,CVC,£19,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,41.7,HSBC,0
#3580 407,14-Oct-20,Wednesday,17,Visa,PIN,£396,POS,Gaming,Russia,Russia,United Kingdom,M,38.3,Barclays,0
#3476 027,14-Oct-20,Wednesday,20,Visa,CVC,£149,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,54.5,RBS,0
#3176 054,14-Oct-20,Wednesday,8,Visa,PIN,£109,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,60.3,Barclays,0
#2772 413,14-Oct-20,Wednesday,21,Visa,CVC,£10,Online,Electronics,Russia,Russia,Russia,M,51.3,Halifax,0
#3486 724,13-Oct-20,Tuesday,15,Visa,PIN,£65,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,35.2,RBS,0
#2696 077,14-Oct-20,Wednesday,20,MasterCard,PIN,£153,POS,Food,India,India,India,M,58.5,Halifax,0
#2589 678,13-Oct-20,Tuesday,14,Visa,PIN,£24,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,30,RBS,0
#3012 182,13-Oct-20,Tuesday,16,MasterCard,PIN,£24,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,35.8,Barclays,0
#2787 041,14-Oct-20,Wednesday,22,Visa,Tap,£5,POS,Children,United Kingdom,USA,United Kingdom,M,49.9,Barclays,1
#3341 091,14-Oct-20,Wednesday,17,Visa,PIN,£22,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,37.3,Lloyds,0
#3542 295,13-Oct-20,Tuesday,19,Visa,PIN,£191,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,39.4,Barclays,0
#3275 517,14-Oct-20,Wednesday,17,Visa,CVC,£16,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,56.7,Halifax,0
#3256 984,14-Oct-20,Wednesday,11,Visa,PIN,£23,ATM,Children,China,China,China,F,36.1,Barclays,0
#3491 668,13-Oct-20,Tuesday,23,Visa,PIN,£317,POS,Children,Russia,Russia,Russia,M,59.2,Halifax,0
#2675 796,14-Oct-20,Wednesday,3,MasterCard,PIN,£15,ATM,Fashion,Russia,Russia,United Kingdom,F,50.6,Barclays,1
#3204 075,13-Oct-20,Tuesday,15,MasterCard,Tap,£17,POS,Children,United Kingdom,USA,United Kingdom,F,41.6,Halifax,0
#3067 292,14-Oct-20,Wednesday,15,Visa,Tap,£17,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,37.7,Barclays,0
#3662 705,13-Oct-20,Tuesday,17,MasterCard,PIN,£252,ATM,Electronics,United Kingdom,China,United Kingdom,M,55.7,Barclays,0
#3170 258,14-Oct-20,Wednesday,2,Visa,PIN,£24,ATM,Restaurant,India,India,United Kingdom,F,59.1,RBS,1
#2981 757,14-Oct-20,Wednesday,15,Visa,PIN,£320,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,53.7,Halifax,0
#2731 434,14-Oct-20,Wednesday,21,Visa,CVC,£25,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,47.1,HSBC,0
#3089 393,13-Oct-20,Tuesday,10,Visa,PIN,£81,ATM,Products,China,China,United Kingdom,F,41.6,Barlcays,1
#2725 783,13-Oct-20,Tuesday,15,MasterCard,Tap,£12,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,31.3,Monzo,0
#3659 476,13-Oct-20,Tuesday,20,MasterCard,PIN,£167,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,53.6,Barclays,0
#2651 837,14-Oct-20,Wednesday,23,MasterCard,Tap,£10,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,44.3,Halifax,0
#3029 054,14-Oct-20,Wednesday,20,MasterCard,CVC,£220,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,50.8,HSBC,0
#3592 072,13-Oct-20,Tuesday,19,MasterCard,CVC,£356,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,23,RBS,0
#2682 922,13-Oct-20,Tuesday,9,MasterCard,Tap,£23,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,29.1,Lloyds,0
#3009 269,14-Oct-20,Wednesday,9,MasterCard,CVC,£275,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,44.2,Barclays,0
#3253 460,13-Oct-20,Tuesday,11,MasterCard,Tap,£27,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,18.4,Barclays,0
#3567 589,14-Oct-20,Wednesday,11,Visa,PIN,£290,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,53.5,Metro,0
#2654 696,13-Oct-20,Tuesday,23,MasterCard,CVC,£28,Online,Food,United Kingdom,India,United Kingdom,F,38.2,Monzo,0
#2757 461,14-Oct-20,Wednesday,18,MasterCard,CVC,£7,Online,Services,United Kingdom,India,United Kingdom,M,52.8,Barclays,0
#2747 542,13-Oct-20,Tuesday,7,Visa,PIN,£154,POS,Services,United Kingdom,United Kingdom,United Kingdom,F,30.3,HSBC,0
#3650 188,13-Oct-20,Tuesday,12,MasterCard,CVC,£285,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,40,Lloyds,0
#2958 064,13-Oct-20,Tuesday,8,Visa,CVC,£28,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,44.2,Barclays,0
#3587 951,13-Oct-20,Tuesday,16,Visa,Tap,£17,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,48.1,Monzo,0
#3121 499,13-Oct-20,Tuesday,7,Visa,CVC,£29,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,47.5,Barclays,0
#3009 260,13-Oct-20,Tuesday,18,MasterCard,PIN,£213,POS,Restaurant,United Kingdom,China,United Kingdom,M,40.5,Halifax,0
#3259 500,13-Oct-20,Tuesday,22,Visa,PIN,£16,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,38.4,Halifax,0
#3658 863,14-Oct-20,Wednesday,4,Visa,Tap,£20,POS,Services,India,India,United Kingdom,M,28.4,Halifax,1
#3056 979,14-Oct-20,Wednesday,11,Visa,PIN,£342,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,41.8,Barclays,0
#3045 332,13-Oct-20,Tuesday,18,Visa,Tap,£10,POS,Gaming,United Kingdom,Russia,United Kingdom,F,48.2,RBS,0
#3105 778,14-Oct-20,Wednesday,11,Visa,PIN,£12,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,52.4,RBS,0
#2816 986,14-Oct-20,Wednesday,15,MasterCard,PIN,£30,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,54.6,Metro,0
#3531 799,13-Oct-20,Tuesday,17,MasterCard,PIN,£376,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,32.2,Barclays,0
#3231 519,14-Oct-20,Wednesday,11,Visa,PIN,£92,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,49.2,Metro,0
#3260 377,14-Oct-20,Wednesday,19,MasterCard,PIN,£332,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,69.5,Barclays,0
#3240 158,13-Oct-20,Tuesday,14,MasterCard,PIN,£216,POS,Food,Russia,Russia,United Kingdom,M,45,Metro,0
#2946 228,14-Oct-20,Wednesday,17,MasterCard,PIN,£228,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,45.3,Barlcays,0
#2673 829,14-Oct-20,Wednesday,20,Visa,CVC,£18,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,31.8,Monzo,0
#3287 482,13-Oct-20,Tuesday,14,Visa,Tap,£8,POS,Fashion,Russia,Russia,United Kingdom,F,53.7,Barclays,1
#3037 041,13-Oct-20,Tuesday,20,MasterCard,CVC,£149,Online,Fashion,China,China,China,F,49.1,RBS,0
#2718 819,13-Oct-20,Tuesday,22,Visa,PIN,£16,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,M,39.3,Barclays,0
#2974 937,13-Oct-20,Tuesday,21,MasterCard,Tap,£13,POS,Services,United Kingdom,United Kingdom,United Kingdom,F,44.3,Lloyds,0
#3095 450,14-Oct-20,Wednesday,21,MasterCard,PIN,£326,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,35.8,RBS,0
#2898 787,14-Oct-20,Wednesday,14,MasterCard,CVC,£397,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,51.3,Monzo,0
#3673 538,13-Oct-20,Tuesday,19,Visa,CVC,£45,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,38.5,Barclays,0
#3193 591,13-Oct-20,Tuesday,10,MasterCard,PIN,£259,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,58.5,HSBC,0
#3002 553,14-Oct-20,Wednesday,13,Visa,PIN,£5,ATM,Restaurant,United Kingdom,Russia,United Kingdom,F,58.7,Monzo,0
#3574 306,14-Oct-20,Wednesday,9,Visa,PIN,£370,ATM,Services,India,India,India,M,32.9,Barclays,0
#3395 202,14-Oct-20,Wednesday,19,MasterCard,PIN,£97,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,49.6,Halifax,0
#2589 295,14-Oct-20,Wednesday,21,Visa,PIN,£29,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,45,Barclays,0
#3274 824,13-Oct-20,Tuesday,12,MasterCard,PIN,£200,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,F,32.6,Barclays,0
#3148 020,13-Oct-20,Tuesday,13,Visa,CVC,£264,Online,Services,India,India,India,F,54.9,Monzo,0
#3637 561,13-Oct-20,Tuesday,22,Visa,PIN,£271,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,52.2,Halifax,0
#3098 238,14-Oct-20,Wednesday,18,MasterCard,PIN,£216,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,44.5,Metro,0
#2947 981,13-Oct-20,Tuesday,15,Visa,PIN,£13,ATM,Entertainment,United Kingdom,USA,United Kingdom,F,52.9,Lloyds,0
#2888 809,13-Oct-20,Tuesday,19,Visa,CVC,£25,Online,Children,United Kingdom,China,United Kingdom,F,40.1,Barlcays,1
#2898 777,14-Oct-20,Wednesday,8,Visa,CVC,£356,Online,Gaming,United Kingdom,China,United Kingdom,F,25.7,Barclays,0
#2979 188,14-Oct-20,Wednesday,15,MasterCard,PIN,£319,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,34.7,Halifax,0
#3181 035,13-Oct-20,Tuesday,7,Visa,PIN,£11,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,48,Halifax,0
#3323 897,13-Oct-20,Tuesday,12,Visa,PIN,£12,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,43.4,Barclays,0
#3280 589,13-Oct-20,Tuesday,19,Visa,PIN,£236,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,46.6,Barlcays,0
#3579 113,13-Oct-20,Tuesday,15,Visa,Tap,£30,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,46.9,RBS,0
#2605 992,14-Oct-20,Wednesday,13,MasterCard,PIN,£301,POS,Electronics,Russia,United Kingdom,Russia,M,55.1,RBS,0
#3140 575,14-Oct-20,Wednesday,18,MasterCard,PIN,£230,ATM,Food,United Kingdom,Russia,United Kingdom,M,43.2,Barclays,0
#3334 179,13-Oct-20,Tuesday,9,Visa,PIN,£11,ATM,Food,United Kingdom,China,United Kingdom,M,44.1,Halifax,0
#3146 112,13-Oct-20,Tuesday,6,Visa,CVC,£18,Online,Fashion,China,China,United Kingdom,M,48.5,Halifax,1
#2973 763,14-Oct-20,Wednesday,18,Visa,Tap,£30,POS,Entertainment,USA,USA,USA,M,56.7,RBS,0
#3261 451,14-Oct-20,Wednesday,14,Visa,PIN,£348,ATM,Entertainment,India,India,India,F,44.3,Barclays,0
#3347 312,14-Oct-20,Wednesday,19,Visa,PIN,£18,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,36.3,Monzo,0
#2560 581,14-Oct-20,Wednesday,15,MasterCard,PIN,£297,POS,Restaurant,United Kingdom,USA,United Kingdom,M,46.6,Barclays,0
#2700 047,14-Oct-20,Wednesday,15,MasterCard,PIN,£168,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,57.8,Barclays,0
#3617 582,13-Oct-20,Tuesday,11,Visa,PIN,£110,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,38.3,Halifax,0
#2997 155,14-Oct-20,Wednesday,14,MasterCard,PIN,£29,ATM,Electronics,India,United Kingdom,India,F,56,Metro,0
#3590 607,14-Oct-20,Wednesday,19,MasterCard,CVC,£314,Online,Services,United Kingdom,China,United Kingdom,M,37.9,Halifax,0
#2574 021,14-Oct-20,Wednesday,17,Visa,CVC,£25,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,52.7,Barclays,0
#2692 879,14-Oct-20,Wednesday,19,Visa,CVC,£353,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,55.5,Monzo,0
#3335 051,14-Oct-20,Wednesday,23,MasterCard,PIN,£304,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,45.4,Lloyds,0
#3052 132,14-Oct-20,Wednesday,23,Visa,Tap,£15,POS,Electronics,China,China,China,F,50.1,Barclays,0
#2637 291,13-Oct-20,Tuesday,12,Visa,PIN,£146,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,60.1,Barclays,0
